name,category,price,quality
Empire Heroes,Aventura,60609,1
Empire Warrior,Deportes,62163,88
Heroes Warrior,Aventura,1354,37
Dragon Dragon,Acción,45340,79
Quest Kingdom,Simulación,15912,42
Fantasy Empire,Aventura,3704,26
Kingdom Kingdom,Acción,15312,49
Galaxy Heroes,RPG,47606,14
Quest Legends,Estrategia,33343,2
Kingdom Dragon,Simulación,53313,14
Dragon Empire,Acción,64346,25
Quest Fantasy,Puzzle,59179,47
Warrior Galaxy,Carreras,36867,78
Galaxy Empire,Puzzle,68631,89
Fantasy Empire,Carreras,54661,83
Chronicles Heroes,Carreras,45212,37
Fantasy Fantasy,Simulación,62549,73
Galaxy Fantasy,Carreras,47653,58
Legends Galaxy,Puzzle,37022,17
Chronicles Chronicles,Acción,11059,40
Empire Fantasy,Acción,3296,45
Warrior Quest,Simulación,45985,97
Fantasy Legends,Aventura,22364,8
Dragon Quest,Carreras,31189,13
Fantasy Chronicles,Acción,31910,72
Chronicles Kingdom,Acción,56187,85
Empire Warrior,Puzzle,43971,40
Kingdom Chronicles,Puzzle,9609,76
Kingdom Legends,Simulación,39802,39
Dragon Galaxy,Deportes,52149,81
Empire Kingdom,Puzzle,2893,7
Galaxy Heroes,Deportes,31716,9
Quest Empire,Simulación,68565,62
Heroes Heroes,RPG,50608,34
Fantasy Dragon,Simulación,2118,69
Heroes Galaxy,Puzzle,50833,56
Galaxy Warrior,Estrategia,67256,2
Warrior Quest,Estrategia,9566,58
Legends Dragon,Estrategia,67227,36
Galaxy Heroes,Acción,35969,57
Dragon Fantasy,Aventura,17573,37
Legends Fantasy,Aventura,25229,44
Dragon Quest,Acción,20449,74
Chronicles Warrior,Simulación,21387,8
Heroes Quest,RPG,58898,86
Quest Heroes,Simulación,53243,59
Quest Quest,Aventura,61941,96
Kingdom Legends,Estrategia,59076,12
Dragon Kingdom,RPG,43088,91
Quest Empire,Aventura,24708,52
Chronicles Dragon,Estrategia,64768,35
Warrior Quest,Estrategia,2269,1
Galaxy Heroes,Estrategia,58518,45
Chronicles Dragon,Estrategia,44085,52
Warrior Galaxy,Deportes,3166,63
Galaxy Dragon,Acción,67854,76
Chronicles Warrior,Acción,24267,83
Chronicles Fantasy,Acción,19269,84
Kingdom Chronicles,Acción,18832,50
Quest Dragon,Acción,27603,73
Warrior Kingdom,Simulación,48033,14
Empire Heroes,Acción,66470,69
Heroes Legends,Carreras,49805,65
Galaxy Chronicles,Acción,40249,70
Galaxy Chronicles,Simulación,44334,77
Chronicles Chronicles,Deportes,38447,14
Warrior Chronicles,Simulación,25063,39
Galaxy Quest,Deportes,50778,1
Kingdom Dragon,Aventura,18326,76
Chronicles Dragon,RPG,56232,36
Dragon Quest,Deportes,20999,98
Fantasy Fantasy,Aventura,10597,36
Empire Chronicles,Simulación,61266,4
Kingdom Warrior,Deportes,23831,71
Chronicles Dragon,Aventura,44134,25
Galaxy Empire,Estrategia,65631,24
Warrior Dragon,Carreras,47881,44
Legends Chronicles,Aventura,51783,36
Heroes Fantasy,RPG,17134,31
Chronicles Warrior,Simulación,1378,12
Galaxy Kingdom,Puzzle,12781,57
Galaxy Fantasy,RPG,34235,84
Heroes Heroes,Puzzle,22689,80
Kingdom Fantasy,Puzzle,5314,63
Fantasy Legends,Puzzle,51772,27
Warrior Kingdom,Aventura,5713,13
Warrior Dragon,Puzzle,46412,72
Quest Chronicles,Puzzle,49003,50
Empire Heroes,Acción,15089,6
Legends Galaxy,Puzzle,9861,74
Quest Quest,RPG,22690,60
Galaxy Empire,RPG,53909,25
Dragon Quest,Aventura,55789,53
Chronicles Empire,Acción,25689,43
Empire Legends,Simulación,31975,62
Dragon Chronicles,Aventura,21661,40
Kingdom Kingdom,Puzzle,54066,53
Warrior Dragon,RPG,27541,6
Quest Galaxy,Estrategia,10565,42
Quest Quest,Carreras,44862,92
Dragon Empire,Puzzle,53989,31
Legends Galaxy,RPG,65308,96
Galaxy Galaxy,Aventura,39024,35
Empire Heroes,Estrategia,21310,17
Legends Chronicles,Puzzle,15939,0
Heroes Heroes,Deportes,47183,51
Empire Galaxy,Aventura,43682,65
Legends Dragon,Carreras,24121,13
Kingdom Chronicles,Carreras,54661,40
Chronicles Empire,Simulación,30418,28
Legends Galaxy,Deportes,31452,44
Galaxy Dragon,Carreras,46340,22
Chronicles Heroes,Simulación,12704,13
Heroes Heroes,Aventura,8589,9
Dragon Fantasy,RPG,67450,24
Quest Dragon,RPG,10523,86
Legends Kingdom,Puzzle,17373,74
Fantasy Chronicles,Puzzle,54583,59
Dragon Quest,Carreras,55951,62
Empire Heroes,Simulación,24205,34
Dragon Heroes,Acción,16222,60
Fantasy Dragon,Aventura,66207,84
Chronicles Empire,Acción,25609,74
Heroes Fantasy,Puzzle,29413,31
Empire Dragon,RPG,4437,7
Empire Legends,Puzzle,58815,18
Kingdom Legends,Acción,24635,8
Legends Warrior,Deportes,23623,90
Dragon Empire,Simulación,15153,5
Quest Galaxy,Puzzle,58985,9
Chronicles Quest,Carreras,23567,97
Galaxy Quest,Acción,64993,90
Empire Chronicles,Aventura,28455,73
Dragon Fantasy,RPG,33960,99
Kingdom Legends,Puzzle,61921,6
Quest Empire,RPG,35863,24
Heroes Heroes,Estrategia,69091,35
Chronicles Dragon,RPG,35795,49
Quest Empire,Acción,66660,81
Kingdom Heroes,Deportes,24899,87
Dragon Chronicles,Deportes,45370,8
Galaxy Galaxy,Estrategia,10484,54
Fantasy Quest,Aventura,31191,82
Quest Kingdom,Simulación,57019,66
Kingdom Legends,Puzzle,40529,80
Galaxy Chronicles,Deportes,11696,10
Chronicles Warrior,Carreras,27320,50
Warrior Empire,Puzzle,36188,97
Galaxy Fantasy,Deportes,64018,46
Legends Dragon,Deportes,23264,90
Fantasy Quest,Carreras,53039,86
Chronicles Chronicles,Acción,57140,69
Fantasy Fantasy,Puzzle,65103,32
Quest Quest,Estrategia,55297,10
Fantasy Heroes,RPG,5387,55
Legends Chronicles,Simulación,15729,28
Dragon Galaxy,Puzzle,61795,12
Heroes Legends,Estrategia,33670,11
Quest Kingdom,Acción,29826,13
Chronicles Fantasy,Acción,19879,69
Chronicles Fantasy,Deportes,19161,71
Heroes Quest,Estrategia,24938,52
Galaxy Dragon,Puzzle,54410,95
Kingdom Dragon,Estrategia,3516,73
Fantasy Kingdom,Carreras,28296,81
Legends Legends,Acción,34667,87
Fantasy Legends,Carreras,10829,92
Galaxy Quest,Aventura,37968,43
Empire Chronicles,Carreras,19529,81
Chronicles Empire,Deportes,54645,70
Quest Legends,Puzzle,7117,77
Chronicles Heroes,Aventura,2464,80
Warrior Dragon,Estrategia,63774,5
Empire Heroes,Simulación,9246,15
Empire Warrior,Estrategia,32471,2
Galaxy Heroes,Carreras,34969,23
Kingdom Kingdom,RPG,39409,38
Legends Empire,Deportes,15346,3
Fantasy Warrior,Aventura,47178,74
Dragon Dragon,Puzzle,42807,39
Chronicles Dragon,Carreras,18152,61
Legends Legends,Carreras,40174,14
Warrior Fantasy,Simulación,26079,41
Fantasy Chronicles,Puzzle,64267,25
Kingdom Quest,Estrategia,28660,50
Chronicles Heroes,Aventura,4355,95
Dragon Legends,Puzzle,41169,63
Galaxy Empire,RPG,36311,11
Empire Kingdom,RPG,27122,97
Legends Legends,Estrategia,39086,28
Chronicles Chronicles,Deportes,43590,94
Chronicles Quest,Simulación,23139,82
Warrior Kingdom,Aventura,59696,78
Empire Chronicles,Estrategia,66703,7
Legends Empire,RPG,26049,35
Dragon Galaxy,Carreras,25357,78
Galaxy Warrior,Carreras,51059,47
Warrior Quest,Carreras,65665,26
Fantasy Kingdom,Estrategia,49972,58
Galaxy Legends,Deportes,4736,27
Kingdom Fantasy,Aventura,11453,52
Fantasy Fantasy,RPG,45199,68
Legends Heroes,Simulación,53465,38
Chronicles Legends,Acción,8574,13
Fantasy Chronicles,Aventura,23021,44
Dragon Fantasy,RPG,5996,76
Empire Kingdom,Estrategia,31416,4
Kingdom Empire,Acción,7732,30
Warrior Empire,Puzzle,46449,56
Chronicles Heroes,Carreras,1219,36
Quest Dragon,Acción,44398,17
Dragon Warrior,Puzzle,50943,27
Legends Galaxy,Aventura,57585,14
Dragon Quest,Carreras,55954,3
Kingdom Empire,Aventura,27908,20
Legends Dragon,Puzzle,42417,25
Fantasy Chronicles,RPG,31066,54
Fantasy Quest,Puzzle,29136,20
Warrior Empire,Estrategia,33435,36
Chronicles Warrior,Carreras,8501,20
Empire Empire,Carreras,51244,2
Warrior Quest,Acción,36481,44
Quest Fantasy,Carreras,9663,17
Quest Heroes,Acción,19039,81
Kingdom Warrior,Puzzle,8715,88
Dragon Kingdom,Deportes,1775,91
Legends Legends,Puzzle,10845,19
Galaxy Dragon,Carreras,33755,16
Heroes Legends,Puzzle,7357,27
Quest Chronicles,Deportes,64030,31
Galaxy Galaxy,Estrategia,59502,42
Fantasy Galaxy,Puzzle,40327,74
Kingdom Kingdom,Estrategia,56418,30
Dragon Legends,Carreras,5904,94
Fantasy Dragon,Aventura,32996,16
Quest Galaxy,Puzzle,58495,6
Galaxy Kingdom,Simulación,12487,70
Empire Warrior,RPG,27208,57
Legends Dragon,Acción,17042,41
Chronicles Galaxy,Puzzle,29254,87
Kingdom Fantasy,RPG,41463,62
Galaxy Legends,Deportes,14044,2
Quest Quest,Deportes,3324,20
Dragon Legends,Carreras,60269,69
Kingdom Kingdom,Deportes,14464,28
Kingdom Fantasy,Acción,48088,59
Fantasy Legends,Carreras,62568,94
Quest Kingdom,Carreras,16605,23
Dragon Dragon,Acción,59663,22
Warrior Empire,Aventura,23321,51
Quest Legends,Simulación,54389,82
Heroes Empire,Puzzle,806,85
Kingdom Kingdom,Acción,63615,48
Kingdom Empire,Simulación,14322,1
Dragon Heroes,Estrategia,41012,90
Chronicles Heroes,Deportes,4379,51
Legends Chronicles,Carreras,40766,78
Legends Chronicles,Deportes,23094,95
Dragon Empire,Carreras,65913,23
Galaxy Heroes,Deportes,34786,76
Fantasy Quest,Aventura,35591,62
Galaxy Galaxy,Deportes,14609,76
Kingdom Warrior,Deportes,57817,41
Chronicles Dragon,Carreras,67135,89
Chronicles Heroes,RPG,48100,63
Dragon Chronicles,Estrategia,64853,60
Heroes Warrior,RPG,14902,29
Chronicles Empire,Deportes,56621,85
Dragon Chronicles,Estrategia,16681,73
Dragon Chronicles,Carreras,19211,8
Quest Fantasy,RPG,47109,78
Chronicles Warrior,Estrategia,3266,22
Galaxy Quest,Deportes,46408,44
Empire Galaxy,Simulación,36126,48
Kingdom Warrior,Aventura,46872,1
Fantasy Legends,Carreras,60339,23
Fantasy Chronicles,Estrategia,25531,5
Legends Galaxy,Simulación,5222,52
Chronicles Quest,Estrategia,9930,45
Heroes Quest,RPG,40523,75
Kingdom Warrior,Estrategia,62072,2
Dragon Galaxy,Carreras,36623,66
Quest Galaxy,Simulación,16603,0
Heroes Legends,RPG,49223,49
Galaxy Kingdom,Estrategia,44999,50
Warrior Chronicles,Carreras,32764,69
Heroes Legends,Deportes,51912,10
Quest Empire,Simulación,21590,46
Warrior Heroes,Puzzle,10799,3
Kingdom Chronicles,Carreras,63196,83
Galaxy Empire,Simulación,18843,35
Empire Chronicles,Deportes,24673,27
Warrior Fantasy,Acción,54981,11
Empire Galaxy,Acción,46139,61
Legends Empire,Estrategia,1995,2
Warrior Chronicles,Estrategia,29917,34
Legends Dragon,Simulación,41995,87
Quest Legends,Estrategia,7356,100
Kingdom Dragon,Deportes,48060,7
Galaxy Quest,RPG,6458,10
Fantasy Dragon,Puzzle,65496,5
Kingdom Quest,Deportes,63983,10
Galaxy Chronicles,Aventura,5889,6
Heroes Legends,Estrategia,53666,58
Chronicles Fantasy,RPG,2141,65
Kingdom Chronicles,Estrategia,2208,56
Warrior Galaxy,Estrategia,58295,4
Galaxy Quest,Simulación,52846,97
Heroes Warrior,Estrategia,26602,69
Kingdom Quest,Puzzle,8636,56
Quest Chronicles,Puzzle,46534,5
Empire Fantasy,Deportes,15673,70
Fantasy Fantasy,Estrategia,12265,7
Quest Warrior,Carreras,36169,92
Fantasy Galaxy,Puzzle,28302,36
Warrior Quest,Simulación,53640,9
Warrior Fantasy,Aventura,8481,35
Empire Chronicles,Aventura,14926,18
Kingdom Dragon,Estrategia,7887,38
Quest Kingdom,Acción,17179,83
Galaxy Empire,Aventura,49917,3
Legends Warrior,Acción,38683,84
Quest Fantasy,Deportes,61979,73
Dragon Chronicles,Aventura,33708,10
Chronicles Quest,Deportes,44511,20
Galaxy Warrior,Puzzle,21620,26
Fantasy Chronicles,Carreras,47685,24
Galaxy Heroes,Deportes,42612,36
Dragon Empire,Deportes,40868,46
Empire Fantasy,Acción,12225,46
Heroes Warrior,Deportes,23537,64
Quest Fantasy,Puzzle,40770,100
Dragon Warrior,Puzzle,55428,100
Legends Kingdom,Deportes,53240,36
Empire Legends,RPG,5995,0
Heroes Empire,Deportes,66472,35
Heroes Warrior,Aventura,7720,21
Fantasy Quest,Carreras,55721,67
Galaxy Empire,Simulación,4438,47
Dragon Heroes,Aventura,60170,80
Fantasy Chronicles,Aventura,34315,60
Empire Chronicles,Simulación,16066,61
Legends Fantasy,Carreras,40207,48
Dragon Empire,Carreras,31794,53
Heroes Empire,Puzzle,47827,35
Empire Galaxy,Estrategia,62524,75
Empire Kingdom,Aventura,17689,50
Heroes Fantasy,Estrategia,59536,72
Empire Dragon,Aventura,35008,52
Chronicles Legends,Carreras,51625,27
Kingdom Legends,Carreras,62128,97
Quest Heroes,Acción,11553,55
Chronicles Dragon,Carreras,9552,77
Chronicles Legends,RPG,5553,77
Dragon Galaxy,Carreras,37367,62
Kingdom Quest,Estrategia,64059,2
Heroes Legends,Simulación,56921,41
Galaxy Chronicles,Puzzle,53710,53
Chronicles Kingdom,Carreras,5236,83
Chronicles Galaxy,Aventura,5120,57
Empire Fantasy,Acción,45145,96
Galaxy Fantasy,Deportes,2664,13
Empire Warrior,Acción,15351,45
Chronicles Legends,Estrategia,29652,70
Fantasy Heroes,Aventura,65112,22
Heroes Fantasy,Aventura,27838,8
Galaxy Kingdom,Aventura,38061,55
Kingdom Legends,Acción,59368,4
Chronicles Dragon,Aventura,36252,68
Heroes Heroes,Estrategia,14257,37
Kingdom Empire,Puzzle,39950,93
Chronicles Kingdom,Deportes,68662,40
Legends Empire,Acción,56465,69
Empire Warrior,Carreras,9241,1
Kingdom Heroes,Aventura,1213,79
Heroes Quest,Simulación,29200,46
Quest Warrior,Puzzle,51317,88
Kingdom Heroes,RPG,27910,14
Fantasy Warrior,Deportes,57981,13
Empire Empire,Aventura,10539,86
Chronicles Galaxy,Aventura,52105,46
Kingdom Kingdom,Acción,60861,73
Kingdom Empire,RPG,63817,51
Galaxy Dragon,RPG,57966,39
Quest Galaxy,Carreras,4659,47
Heroes Galaxy,RPG,67803,38
Chronicles Empire,Acción,54809,96
Chronicles Fantasy,Deportes,37148,56
Warrior Kingdom,Aventura,27801,11
Legends Warrior,Carreras,66253,18
Chronicles Dragon,Deportes,18264,100
Chronicles Empire,Carreras,37629,77
Galaxy Heroes,RPG,22026,22
Fantasy Legends,Carreras,45079,56
Fantasy Dragon,Simulación,4351,98
Dragon Empire,RPG,37083,75
Dragon Chronicles,Aventura,5886,2
Dragon Galaxy,Deportes,3296,66
Dragon Empire,Carreras,26350,71
Galaxy Warrior,Aventura,30357,80
Quest Fantasy,Aventura,61887,81
Chronicles Dragon,Aventura,56439,96
Quest Warrior,Aventura,60008,94
Fantasy Quest,Carreras,49318,70
Kingdom Kingdom,Acción,11977,98
Warrior Chronicles,Estrategia,32373,90
Kingdom Chronicles,RPG,25000,14
Fantasy Kingdom,Carreras,24288,81
Heroes Heroes,Puzzle,9561,64
Dragon Kingdom,Aventura,28273,0
Quest Legends,Aventura,45537,76
Empire Heroes,Deportes,19255,71
Kingdom Dragon,Acción,59307,55
Dragon Dragon,RPG,51548,10
Warrior Kingdom,Simulación,9982,27
Heroes Kingdom,Deportes,1453,48
Fantasy Kingdom,RPG,22378,86
Kingdom Legends,Acción,49856,87
Empire Empire,Deportes,31983,22
Legends Heroes,Simulación,20074,90
Kingdom Heroes,Deportes,47567,20
Empire Galaxy,Deportes,15179,65
Heroes Dragon,Estrategia,60327,9
Quest Kingdom,Simulación,7085,2
Legends Warrior,Aventura,34689,65
Heroes Fantasy,Aventura,27349,34
Legends Fantasy,Estrategia,45203,55
Empire Galaxy,Deportes,26795,93
Empire Empire,Aventura,53696,98
Warrior Heroes,Aventura,47936,82
Dragon Warrior,RPG,63330,31
Kingdom Dragon,Estrategia,32108,24
Quest Heroes,RPG,62868,81
Quest Quest,RPG,2084,50
Chronicles Warrior,Simulación,28057,51
Quest Warrior,Carreras,10721,20
Fantasy Chronicles,Puzzle,21955,25
Quest Kingdom,Carreras,55450,26
Heroes Dragon,Puzzle,52252,61
Dragon Quest,Puzzle,55869,42
Chronicles Chronicles,Carreras,41406,32
Legends Kingdom,Acción,38331,75
Quest Quest,Acción,50577,36
Fantasy Dragon,Carreras,32224,7
Fantasy Heroes,Puzzle,61616,43
Fantasy Fantasy,Puzzle,42791,43
Galaxy Galaxy,Simulación,9250,3
Legends Legends,Aventura,42355,50
Heroes Chronicles,Aventura,55640,66
Fantasy Kingdom,Acción,21486,97
Dragon Dragon,Simulación,14392,48
Fantasy Legends,Deportes,34271,89
Galaxy Dragon,Simulación,50723,12
Fantasy Galaxy,Puzzle,44166,23
Chronicles Kingdom,Carreras,45129,70
Quest Galaxy,Aventura,39029,9
Empire Kingdom,Deportes,9917,15
Quest Chronicles,Simulación,62833,52
Fantasy Galaxy,RPG,54627,3
Dragon Warrior,Acción,17705,80
Kingdom Kingdom,Deportes,30884,86
Dragon Quest,Simulación,21718,55
Chronicles Quest,Puzzle,28278,44
Kingdom Dragon,RPG,40569,93
Quest Chronicles,Simulación,57317,100
Fantasy Heroes,Puzzle,51867,49
Chronicles Kingdom,Carreras,60201,89
Heroes Warrior,RPG,66982,48
Galaxy Warrior,Estrategia,3321,70
Warrior Fantasy,Deportes,50662,61
Heroes Chronicles,Estrategia,17098,21
Chronicles Quest,Acción,9022,56
Kingdom Kingdom,Aventura,20119,16
Galaxy Heroes,Carreras,64539,5
Fantasy Empire,Estrategia,212,30
Warrior Kingdom,Aventura,12843,67
Legends Chronicles,Carreras,22936,23
Legends Dragon,Puzzle,69884,54
Fantasy Quest,Aventura,68822,38
Quest Warrior,Deportes,56538,67
Chronicles Kingdom,Simulación,2257,6
Quest Legends,Carreras,33295,90
Fantasy Dragon,RPG,5502,1
Galaxy Galaxy,Puzzle,3508,7
Kingdom Fantasy,RPG,16897,62
Fantasy Dragon,Estrategia,18860,59
Warrior Warrior,Estrategia,28901,28
Chronicles Warrior,RPG,37805,31
Warrior Quest,Acción,9080,11
Galaxy Dragon,Puzzle,34438,46
Legends Galaxy,Puzzle,550,72
Heroes Kingdom,Carreras,41342,39
Dragon Heroes,Deportes,10408,10
Heroes Kingdom,Puzzle,9077,94
Empire Quest,Carreras,14558,83
Empire Legends,Aventura,7099,82
Dragon Chronicles,Acción,57243,75
Chronicles Heroes,Aventura,49984,60
Empire Dragon,Carreras,3193,6
Warrior Kingdom,RPG,33593,28
Chronicles Fantasy,Deportes,67301,85
Dragon Quest,Estrategia,40357,86
Chronicles Quest,Puzzle,36081,54
Galaxy Chronicles,Estrategia,13250,47
Kingdom Fantasy,Deportes,47239,36
Empire Empire,RPG,45086,87
Galaxy Heroes,Puzzle,40781,86
Chronicles Galaxy,Estrategia,1701,99
Galaxy Kingdom,Estrategia,3186,47
Empire Warrior,Aventura,27738,12
Quest Galaxy,Puzzle,23947,13
Empire Dragon,Puzzle,42093,97
Galaxy Heroes,Acción,61126,10
Dragon Warrior,Puzzle,32793,76
Chronicles Quest,RPG,58892,40
Chronicles Dragon,Deportes,26015,33
Dragon Chronicles,Aventura,37004,25
Legends Fantasy,RPG,45872,96
Dragon Empire,RPG,11148,6
Dragon Warrior,Puzzle,44822,29
Quest Chronicles,Estrategia,11608,84
Heroes Chronicles,Deportes,66799,36
Empire Legends,Aventura,6580,63
Warrior Chronicles,Puzzle,38039,55
Heroes Empire,Puzzle,59157,15
Heroes Quest,Estrategia,34330,69
Galaxy Dragon,RPG,8259,59
Fantasy Dragon,RPG,20011,63
Heroes Kingdom,Acción,20440,17
Legends Quest,RPG,52557,46
Fantasy Quest,Carreras,57513,40
Chronicles Kingdom,Puzzle,67207,41
Fantasy Galaxy,Deportes,59717,86
Chronicles Empire,Deportes,29234,85
Warrior Warrior,Aventura,47456,38
Chronicles Fantasy,Estrategia,67649,11
Quest Galaxy,Estrategia,17296,13
Kingdom Legends,Estrategia,53757,3
Warrior Warrior,Carreras,43601,94
Heroes Quest,Simulación,50508,88
Kingdom Galaxy,Aventura,14586,46
Galaxy Legends,Acción,55579,92
Fantasy Heroes,Deportes,11130,9
Chronicles Legends,Simulación,65218,29
Fantasy Warrior,Puzzle,32520,27
Legends Chronicles,Carreras,55110,45
Kingdom Chronicles,Carreras,55132,30
Galaxy Fantasy,Puzzle,8910,49
Quest Warrior,Simulación,9588,34
Quest Quest,Deportes,48153,27
Galaxy Legends,RPG,2729,72
Chronicles Warrior,Puzzle,25483,13
Kingdom Dragon,Acción,26363,61
Quest Quest,Deportes,47718,61
Fantasy Empire,Aventura,45499,11
Kingdom Empire,Deportes,66217,75
Warrior Empire,Estrategia,27148,61
Kingdom Quest,Aventura,50790,91
Kingdom Empire,RPG,53317,27
Dragon Legends,Carreras,47451,29
Dragon Chronicles,RPG,28143,44
Dragon Quest,Aventura,20922,14
Quest Galaxy,Estrategia,67803,46
Dragon Heroes,RPG,643,85
Galaxy Quest,Acción,10965,45
Legends Empire,RPG,6168,79
Quest Chronicles,Acción,58580,22
Warrior Quest,Estrategia,23051,61
Galaxy Galaxy,Deportes,12902,78
Kingdom Galaxy,RPG,61914,68
Empire Empire,RPG,49226,14
Kingdom Galaxy,RPG,40761,47
Kingdom Galaxy,Deportes,54600,84
Legends Galaxy,Acción,52643,52
Warrior Kingdom,Carreras,40845,57
Empire Quest,Estrategia,16024,44
Dragon Heroes,Carreras,39874,79
Chronicles Kingdom,Carreras,6178,21
Warrior Legends,Deportes,35051,95
Kingdom Dragon,Carreras,18937,42
Dragon Chronicles,Aventura,34965,94
Warrior Chronicles,Carreras,66531,55
Warrior Fantasy,Estrategia,35277,60
Galaxy Kingdom,Deportes,67123,56
Legends Galaxy,RPG,59076,29
Fantasy Legends,Acción,42879,86
Chronicles Fantasy,Puzzle,58880,83
Heroes Legends,Aventura,23099,24
Legends Heroes,Deportes,30488,29
Empire Dragon,Simulación,38980,92
Galaxy Fantasy,Estrategia,10982,19
Chronicles Galaxy,Deportes,27810,86
Heroes Chronicles,Aventura,27087,15
Dragon Kingdom,Puzzle,64713,99
Quest Empire,Puzzle,5412,16
Kingdom Dragon,Simulación,8549,74
Dragon Heroes,Estrategia,21863,89
Warrior Heroes,Deportes,26221,100
Kingdom Legends,Deportes,46010,74
Kingdom Heroes,Acción,58232,17
Warrior Warrior,RPG,35563,36
Warrior Fantasy,Puzzle,46213,56
Empire Empire,Simulación,15917,63
Dragon Fantasy,RPG,20077,30
Empire Quest,Aventura,68055,52
Warrior Kingdom,Puzzle,35935,35
Kingdom Chronicles,Deportes,2399,93
Legends Chronicles,RPG,60869,68
Fantasy Legends,Estrategia,15643,9
Warrior Fantasy,Carreras,35699,83
Empire Fantasy,RPG,49601,100
Empire Quest,Estrategia,58177,95
Dragon Galaxy,Aventura,12519,26
Dragon Heroes,Aventura,65150,98
Empire Dragon,Aventura,45768,50
Empire Chronicles,RPG,61275,45
Dragon Empire,Simulación,43318,45
Quest Kingdom,RPG,11691,80
Quest Warrior,Acción,16027,33
Galaxy Kingdom,Aventura,28820,9
Chronicles Warrior,Carreras,27736,84
Legends Empire,Deportes,35299,72
Empire Chronicles,Estrategia,43883,80
Kingdom Legends,Estrategia,52569,93
Kingdom Heroes,Acción,21102,0
Kingdom Galaxy,Carreras,12797,55
Warrior Fantasy,Puzzle,63466,59
Quest Dragon,Puzzle,59385,56
Chronicles Warrior,Simulación,51363,81
Fantasy Dragon,Puzzle,54164,88
Quest Chronicles,Acción,16170,53
Quest Warrior,Acción,50393,5
Dragon Fantasy,Aventura,13876,70
Quest Chronicles,Estrategia,67430,67
Dragon Galaxy,Estrategia,9584,8
Dragon Heroes,Carreras,37814,61
Kingdom Chronicles,Deportes,15908,49
Legends Quest,Acción,69778,30
Empire Legends,RPG,55850,27
Warrior Kingdom,Puzzle,43514,47
Dragon Warrior,Aventura,13198,61
Heroes Heroes,Carreras,26341,48
Chronicles Chronicles,Aventura,34223,43
Chronicles Galaxy,Deportes,17451,50
Chronicles Galaxy,Aventura,6094,51
